file_name	sentiment	intensity	reason
sandy_fake_36	positive	2	新闻内容主要描述了一张图片的内容，并未涉及明显的积极或消极情绪表达。尽管没有直接的情感词汇，但整体语气较为平淡，没有强烈的情感色彩。
sandy_fake_37	positive	5	推文使用了大量带有夸张和情绪色彩的词汇，如“Craziest pic this is”、“surreal”、“flood”、“flooding”、“crazy”，并搭配了#nofilter标签，增加了可信度。
sandy_fake_38	negative	5	文本中使用了强烈的词汇如“craziest”、“incredible”和感叹词“yikes”，表达了惊讶和难以置信的情绪。附加图片涉及 Shark 和 Flooding，进一步强化了这种负面情感表达。
sandy_fake_39	positive	4	推文使用了“Wow! This is the Statue of Liberty right now”这样的正面词汇和感叹词，表达了对景象的赞美，整体情绪积极。尽管带有标签 #sandy 和 via cam @cnn @weatherchannel，但没有明显的负面词汇或情绪表达。
sandy_fake_40	positive	3	推文中使用了矛盾的情感表达，“祈祷平安”与“灾难即将发生”形成对比，显示出不确定的情绪状态。
sandy_fake_41	positive	3	推文中使用了“why we are America”这样的积极表达，但没有明显的负面词汇。附加图片可能用于说明飓风Sandy相关的信息，整体情感偏向中性。
sandy_fake_42	positive	4	原推文用了多种情感词汇和表达方式，比如感叹号、标签#Sandy等，显示出对事件的强烈反应，虽然可能是正能量，但也有可能有其他意图。
sandy_fake_43	negative	3	这条推文使用了与飓风相关的标签 (#sandy、#hurricane、#eastcoast)，并描述了纽约即将经历恶劣天气，语气带有担忧。尽管没有直接的情绪词汇，但整体情绪偏向负面。
sandy_fake_44	positive	4	这条推文表达了希望纽约所有人没事的情感，使用了积极词汇如“Hope”，情感强度较高。
sandy_fake_45	positive	4	文本使用了“amazing”等词汇，表达了对美国军队的支持和赞美之情，整体语气积极。
sandy_fake_46	positive	2	这条消息提到“Hurricane Sandy”，这是一个已知的飓风名称，结合了积极和消极的情绪符号。然而，缺乏直接表达情感的信息，只是附带的表情可能让人误解其真实情感状态。
sandy_fake_47	positive	1	推文开头用“wow”表达惊讶，但随后涉及的标签多为中性或无情感词汇，整体语气平和，没有明显的情绪波动，所以判断为中性，强度低。
sandy_fake_48	positive	1	推文主要包含图片链接和相关标签，并未表达明显的情感或情绪。
sandy_fake_49	positive	2	这条推文表达了个人在飓风桑迪期间帮助宠物的情感，语言简洁且带有积极情绪。情感词汇如“save my dog”表明了个人行动的积极态度。
sandy_fake_52	negative	4	推文中使用了大量情绪化的语言，表达了对公交车取消的直接不满，并且附带了一张可能用于区分真伪的图片。这种表达方式表明作者对此事非常激动，且可能存在情感夸大或不寻常的情绪渲染。
sandy_fake_53	negative	4	推文中使用了多个带有负面情绪的词语和表情符号，如“wtf”、“lmao”，显示出对“Sandy”事件或相关话题的不满。
sandy_fake_56	positive	2	**
sandy_fake_57	neutral	3	- 综合考虑文本内容和情感词汇，“El huracán”本身不带明显情感，只是描述飓风；“se llevara a su paso”带有行动的感觉，可能让人觉得担心；但整体上没有明确的情感倾向。
sandy_fake_58	positive	4	推文使用了“Sandy had NYC SHOOK!!”这样的表达，带有负面情绪。图片文件名也暗示可能存在合成或伪造的迹象。
sandy_fake_59	neutral	2	推文内容仅是标签和图片文件名，没有表达任何情感或信息，因此情感倾向为中性，强度为2分。
sandy_fake_60	negative	4	推文使用了#Sandy标签和感叹号，表达了对图片真实性的怀疑。同时，图片名称中包含“fake”，进一步暗示图片可能是假的。
sandy_fake_61	negative	2	推文中使用了“miedo”（恐惧）一词，表达了对事件的担忧。西班牙媒体Libertad通常会关注社会和政治问题，因此其语气带有负面情绪。
sandy_fake_62	positive	4	**
sandy_fake_63	neutral	2	推文提到了一张图片，并附带了一个描述性的标题，但缺乏具体的情感词汇或情绪表达。
sandy_real_01	neutral	1	该消息描述了超级风暴 Sandy 后的曼哈顿景象，没有明显的情感色彩，语气温和，无情绪表达。
sandy_real_04	positive	3	这条推文只提到救护车经过，并未涉及任何情绪化的词汇，如感叹、抱怨等。也没有表现出明显的高兴或悲伤情绪，因此情感倾向是中性的。
sandy_real_07	neutral	1	推文内容仅包含图片转发和标签，并未表达明显情感。
sandy_real_08	positive	2	文本描述了在飓风Sandy到来前的时间广场仍有游客，并未表达出明显的正面或负面情绪，因此情感倾向为中性，强度评分为2分。
sandy_real_100	negative	4	推文描述了主人公发现所有汽车都被树木摧毁的场景，使用了负面词汇如" smashed by trees"和"almost every car"，表达了极大的失望和悲伤。尽管没有直接的情感夸大，但描述的内容与自然灾害后的常见反应相符。
sandy_real_101	positive	4	文本使用了肯定语气和轻松的态度，表达了对灾情的冷静应对，没有明显的情感偏移，属于较为积极但不激烈的情绪表达。
sandy_real_102	neutral	1	推文未表达明显情绪，内容平和。
sandy_real_104	positive	3	“sending prayers” 使用了积极的情感词汇，表达了公众对紧急情况的支持，而没有出现消极或中性情绪。
sandy_real_105	positive	3	文本仅描述了洪水事件的发生地点和时间，并未表达任何明确的情绪。
sandy_real_107	positive	2	推文内容主要是一个标签和图片链接，没有明显的情感色彩或情绪词汇，因此判断为中性。情感强度为2分。
sandy_real_108	positive	5	推文中的“should never happen again”非常强烈，表达了对该事件不会再次发生的坚定立场，情感词汇丰富且语气温高，符合很高的情绪。
sandy_real_109	positive	4	文中使用了“Magnifica”一词，表达了对该飓风景象图片的赞美，情感色彩较浓厚且正面。
sandy_real_11	neutral	2	由于原始内容仅包含标题“President Obama on Hurricane #Sandy: http://t.co/IBZLSruT”，缺乏具体文本内容进行情感分析。附加图片文件名为“sandy_real_11.jpg”，这可能暗示相关的内容是真实的飓风桑迪事件的记录。但由于缺乏具体内容，难以评估情感倾向的合理性或是否存在夸大或误导。
sandy_real_111	positive	3	这条推文表达了对住在特定公寓的人们的祈祷，带有希望和关怀的意味，但整体情绪不算强烈。
sandy_real_112	positive	2	作者使用了“intrigued”，带有兴趣的意味，但接着描述的是飓风带来的破坏性景象，整体上是客观陈述，没有明显的情绪倾向，因此判断为中性，强度较弱。
sandy_real_114	positive	5	推文使用了积极词汇如"vuelve la calma", "preocupado por Sandy"，表达了对飓风过后的期待和希望。
sandy_real_117	positive	3	推文开头使用了“God Bless Our First Responders”这一传统祝福语，表达了对 first responders 的尊重和感谢，并配用了与飓风相关的标签 #BreezyPoint 和 #Sandy，通常这是关于 first responders 救援的正面消息。此外，推文中的语气友好且无负面词汇。
sandy_real_118	neutral	1	文本内容主要包含标签、图片文件名和链接，并未提供具体的文字描述或情感表达。
sandy_real_119	positive	3	这条信息没有明确的情感表达。原文内容描述了一个停车场被洪水淹没的情况，并未体现明显的积极或消极情绪。
sandy_real_12	positive	3	内容简短，没有明显的情绪表达。
sandy_real_120	positive	5	文本表达了对该照片的浓厚兴趣和赞赏，使用了正面词汇如“más me ha llamado la atención”，情感表达强烈。
sandy_real_121	neutral	4	推文简洁明了，没有使用感叹词或情绪用语，所以情感倾向为中性，强度4分。
sandy_real_122	negative	3	推文中出现“insane”这个词直接表达了负面的情绪，说明发布者可能对西雅图韦斯特村感到不满或失望，这种情绪比较明确且强烈，因此判断为消极，强度中等。
sandy_real_123	neutral	2	推文内容主要是地点标签和图片链接，并未包含具体的情感表达或事件描述。
sandy_real_125	negative	3	“Inundaciones en Brooklyn por #Sandy”直接描述了自然灾害带来的影响，使用“ por ”一词表示事件的影响和严重性，情感词汇如“Inundaciones”带有消极意味，图片链接也暗示了灾后景象，整体表达负面情绪为主。
sandy_real_126	positive	5	推文使用了“Increible”和“due”等积极词汇，并描述了飓风带来的破坏，显示出对事件的赞美。表达方式直接而正面。
sandy_real_127	positive	3	推文使用了“addicted to the #sandy coverage”和“beautiful picture”，显示出对某种主题的喜爱或赞美。这两个词汇都带有积极的情感色彩，表达了对“sandy”的正面看法，并且分享了一张美丽的图片。
sandy_real_128	positive	4	这条推文用了带有俚语和粗俗词汇的表达方式，显示出作者对飓风的看法可能比较随意或不满，但并没有明确的负面情感。所以情感倾向是消极，强度较高。
sandy_real_13	positive	3	这条推文提到在Norfolk地区进行洪水试验，使用了与 Negative 情感相关的词如“inundaciones”和“marea alta”，这可能使整体情感偏向消极，尽管有积极的用词“experimentar”，但整体基调不乐观。
sandy_real_130	neutral	1	这条消息描述了一张图片，没有明显的情感色彩，只是陈述了一个事件的发生。
sandy_real_131	positive	2	消息主要描述飓风相关事件，语言平和，无明显情绪表达。
sandy_real_132	neutral	2	推文内容缺乏具体的情感词汇，仅提到“Apple Sues Sandy”，带有中立意味。
sandy_real_133	positive	3	推文包含#sandy、#nasa和#mothernature等标签，提及自然现象，但未有明显的积极或消极情绪词汇。整体语气平和，没有表达强烈的情感。
sandy_real_134	positive	3	用户提到“surfing is out”，表达了对这项活动不再建议的关注，并带有担忧和 precautionary 的意味。这种语气通常与 Negative 情感相关联。
sandy_real_135	negative	3	推文使用了“¡Impresionante!”（非常惊讶）来描述Sandy的情况，并提到“La costa este de EUA sigue desaparecida.”（美国东部海岸仍然不见踪影），显示出对当前情况的不满。
sandy_real_137	positive	2	推文提供了Midtown Tunnel地区的相关图片标签，如#Sandy、#Flood和#Frankenstorm，但内容本身缺乏直接的情感色彩。没有明显的积极或消极词汇，因此情感倾向为中性。
sandy_real_138	positive	2	推文展示了飓风后的精美图片，并引用了节目名称和平台标志，整体表达正面，充满美感。
sandy_real_14	positive	3	推文使用了“RT”（转发）标记，接着简短地提到Coney Island可能在海啸影响下，并附上了相关标签和图片链接。文中没有明显的情感词汇或情绪色彩，语气平和。
sandy_real_140	positive	5	原文中的“melted my heart”表达了深刻的情感和同情，显示出对飓风的影响感到非常难过和感动。
sandy_real_141	positive	5	这条推文使用了多个正面词汇，如“espectacular”和“la mejor”，表达了对图片的赞赏之情。情感表达清晰且积极。
sandy_real_142	positive	1	这条消息是关于飓风萨迪亚导致一艘帆船 capsizing 的事件报道，内容客观、中立，没有表达个人情感。
sandy_real_143	positive	1	文本提到的是一个地方受到了飓风的影响，但没有任何情绪化的词汇或表达方式来显示积极或消极的情绪，所以选择中性，并给予1分的评分。
sandy_real_144	positive	3	主要看“Crazy”这个词带有一种惊讶或不满的情绪，结合“Hurricane Sandy”，这是一个自然 Disaster，可能会让人联想到破坏力强，所以整体情感应该是消极的。此外，没有提供太多信息支持这个情绪，只是标题和链接，所以强度中等。
sandy_real_145	positive	2	推文内容描述了海滩的一角和沙子的堆高，并附带有标签和图片链接，整体语气平实，没有表达明显的情感倾向。
sandy_real_146	negative	5	推文使用了大量带有强烈负面情绪的词汇和感叹号，如“Oh shit!!!”、“ND SAND IS A BITCH”，表达了对情况的不满和愤怒。
sandy_real_147	negative	4	推文使用了负面词汇如“lying”，并描述街道积水严重，可能表达了对灾情的担忧或不满。
sandy_real_148	positive	1	推文内容表达了对受影响人群的祈祷，语气温和和平静，未使用情绪化的词汇。
sandy_real_149	neutral	1	文本中使用了“예쁜데”（可爱的），表达了对飓风名字的看法带有轻松的情绪，但缺乏具体信息。
sandy_real_150	positive	5	这条推文表达了对 hurricane Sandy 损害 victims 和 families 的同情和祈祷，语气诚恳，情感词汇丰富，符合积极表达。
sandy_real_151	positive	3	推文表达了对飓风能改善纽约市交通的正面看法，并使用了积极词汇如“Here comes the sun!”。
sandy_real_152	negative	1	这条推文使用了“desmadre natural”（自然灾难），暗示纽约发生了严重的自然灾害，带有负面情绪，但描述较为简洁。
sandy_real_153	positive	1	这条推文表达了一种从困惑到满足的情感变化，通过“Didn't really picture”和“now I can”展示了说话者对飓风情景的逐渐理解，并用“o_O”增强了情感的跳跃感。整体上情感是积极且轻微的。
sandy_real_155	positive	1	文本中的内容只是客观地描述了一个自然现象，没有任何情感词汇如“危险”、“严重”等来表达情绪。图片链接可能用于展示洪水后的景象，但这并不改变信息本身是中性的立场。
sandy_real_158	negative	4	文本中使用了“poorest”等负面词汇，并结合了与社会运动相关的标签#OWS!，整体情绪偏向消极且强烈。
sandy_real_16	negative	4	推文使用了强烈的情感词汇和感叹号，表达对施工的不满，可能反映了真实的情况。
sandy_real_160	positive	2	消息内容描述了飓风Sandy后的纽约市公交情况，并附带相关标签和图片。内容较为客观，未显情绪色彩。
sandy_real_161	negative	2	推文中使用了负面词汇如“no me digas nada”和“te quedaste sin fasos”，表达了失望和失落的情绪。语气直接批评了对方未得到帮助，情感表达较为明确。
sandy_real_162	positive	5	推文使用了强烈的善举词汇如“donate”和“need help”，表达了明显的关切和支持，情感表达清晰且积极。
sandy_real_163	positive	3	推文中的"哈哈大笑"和"this makes me laugh so much"显示出明显的情绪色彩，表达了对飓风Sandy图片的正面感受。
sandy_real_17	negative	3	文中多次提到洪水、灾难，用了强烈的词汇，同时@了一个账户，可能在寻求共鸣或引起注意，因此语气很消极。
sandy_real_18	positive	3	新闻内容描述了纽约第75层悬空作业的起重机，带有潜在的危险性，但缺乏具体的情感词汇或明显情绪色彩。整体语气较为冷静和中立。
sandy_real_20	positive	3	消息主要是分享一张图片，并附上相关信息，虽然可能有潜在的信息价值，但缺乏情感色彩。没有明显的夸大或误导之处，因此情感判断为中性，强度适中。
sandy_real_21	positive	3	“scaffolding toppling car” 是中性信息，“across from Central Park,NYC #sandy” 也仅仅是描述场景位置和标签，没有体现出任何情绪。整体上是一个中性的新闻摘要。
sandy_real_23	negative	5	推文提到水位上升并且已蔓延至远达NJ地区，使用了具有明显消极情绪的词汇和标签。
sandy_real_24	positive	2	文本仅包含转发信息和图片链接，没有明显的情感词汇或表达方式，因此判断为中性。
sandy_real_25	negative	4	文本使用了“almost look like a ghost town”这样的词语，表达了灾后景象的破败感。虽然没有直接的情感夸大，但整体语调带有负面情绪。
sandy_real_26	positive	3	推文中的“Nice!”表达了对Grand Central Station因飓风停业罕见空置的赞赏，情感词汇和表达方式中性但积极。
sandy_real_27	positive	2	用户提到“Best moment”和“coverage”，表达了对Ali Velshi的表现的认可，语气平和但肯定。
sandy_real_28	positive	4	推文使用了“wow!”一词，并附上了#Sandy标签，显示出对飓风的反应和图片的内容。尽管没有直接描述事件的具体细节，但通过情绪化的表达（如感叹号）传递了积极的情感，认为图片内容可能是与飓风相关的正面信息或重建场景。
sandy_real_29	positive	3	这条推文仅包含一个简单的提示和图片链接，没有明显的情感色彩或情绪表达。
sandy_real_31	neutral	2	推文内容描述了Bay Head Beach早上8点的景象，并附上了Andrew Budai的粉丝页图片。文字平实，没有明显的情感色彩。
sandy_real_33	negative	3	推文使用了"Damn"和"smh"来表达不满情绪，结合@damnitstrue的用户名，显示可能与特定事件有负面关联。
sandy_real_35	positive	5	这条消息表达了对Hurricane Sandy影响下人们的同情和支持，特别是关注医疗中心的患者，用词温暖且充满关怀。
sandy_real_36	positive	2	这段推文主要是分享一个地点和一个标签#sandy，图片可能与 Sandy 的相关主题有关联。没有明显的情绪色彩，更多的是信息分享，所以情感倾向为中性，强度较低。
sandy_real_37	positive	3	文本中提到Hurricane Sandy "is still a day &amp; a half away"，但Maryland &amp; Ocean City are already flooding.  "Flooding"是一个强烈的负面词汇，且与飓风即将到达的描述存在逻辑矛盾。
sandy_real_38	positive	5	推文中使用了“Tears”、“Fireman saving dog”等词汇，表达出消防员在飓风中救人并保护宠物的情感。同时，图片名称与飓风Sandy相关，增强了真实性。整体情绪积极且合理。
sandy_real_39	positive	4	文中用了“感谢上帝”这样的词汇，表达出对情况的感激，情绪积极。
sandy_real_42	positive	5	推文使用了“Stay safe boys!!”等积极情绪词汇，表达了对人们的关切和鼓励，同时图片可能与“Sandy”主题相关，整体情感积极且合理。
sandy_real_43	positive	2	这条信息没有明显的情感色彩，更多的是一个标签和图片链接，看起来可能是为了吸引点击。这种突兀的出现可能让人觉得不够可靠，所以情感强度不高。
sandy_real_44	negative	3	推文中提到的洪水、纽约、飓风等词汇带有负面情绪，引发公众担忧。#sandy通常与飓风相关，引发对安全和财产的担忧。
sandy_real_45	positive	1	推文内容描述了#NYC的弗DR大道因飓风Sandy而洪水泛滥的情况，没有明显的情感色彩或情绪表达。
sandy_real_47	positive	3	文本使用了“plus ce que c'était”来强调 Boardwalk Empire 的改进，带有正面情感。图片与飓风 Sandy 和 Atlantic City 相关，显示积极的恢复情况。
sandy_real_48	positive	4	推文内容使用了“please stay safe”等积极词汇，建议公众注意安全。虽然没有直接描述断裂事件的负面情绪，但整体语气旨在保护他人。图片文件名与飓风相关，增强了消息的真实性和可信度。
sandy_real_50	neutral	3	文本仅提到起重机倒伏，并未表达明显的情绪或立场，因此情感倾向为中性。
sandy_real_51	positive	5	这条推文使用了“Thank God”表达了对风暴通过的感谢，显示出积极的情绪，并且语气轻松。
sandy_real_52	positive	2	该消息描述了拉瓜迪亚机场在风暴期间水位的情况，并提到水位下降。内容平实，没有明显的情感色彩。
sandy_real_53	positive	1	推文内容平实，没有明显的情绪色彩，用户只是分享了个人经历和对飓风影响的担忧。
sandy_real_55	positive	2	新闻内容描述了飓风莎 Sandy 对纽约下曼哈顿的破坏情况，但没有包含任何情感色彩或情绪词汇。
sandy_real_56	positive	2	这条推文描述了纽约大部分地区因风暴陷入黑暗，但Empire State Building依然亮着灯的情景，表现出一种稍带希望的情绪，情感词汇如"darkness"和对比结构使情感较为平和。
sandy_real_57	negative	4	这段文字用了强烈的词汇，如“ugly”和“Katrina”，说明情况十分严重，并且通过引用 disaster 的例子来强调影响。这种表达方式符合 negative sentiment 的标准。
sandy_real_58	positive	1	推文内容简洁，仅提及飓风Sandy即将影响纽约市，没有明显的情感词汇或情绪表达。
sandy_real_59	positive	2	文本中没有直接表达情感的词语，图片标题和标签指向自然现象，因此情感倾向为中性，强度评分2分。
sandy_real_63	positive	4	彩虹出现在Gowanus Canal通常被视为美好的景象，表达了一种希望和恢复的美好情绪。"Sandy is on her way out"暗示飓风即将结束，带来一种积极的变化。整体上，这条消息传达了正面的信息，符合一般对美好事物的描述。
sandy_real_64	positive	2	这条消息描述了飓风Sandy approaching the LaGuardia Airport，没有明显的情绪色彩，语气客观。
sandy_real_65	positive	3	该消息提及了“Hurricane Sandy”，提示了即将发生的风暴，带有潜在的担忧情绪，但内容简洁，缺乏具体的情感色彩。
sandy_real_68	positive	3	用户提到只有一句话，并且用了表情符号和感叹号，情绪上较为激动，尤其是“Wow!”显得很惊讶或感叹，这表明情感倾向为积极。但结合图片的名称，可能是对情况的真实性的怀疑，所以综合来看是中性，强度适中。
sandy_real_69	neutral	2	文本内容平和地描述了飓风的影响，没有明显的情感色彩。尽管提到了“inunda”（影响），但用词较为中性，未显现出强烈的情感倾向。
sandy_real_70	positive	2	推文描述了一张图片并使用了感叹词，带有一定的惊讶感，但没有明确的情感色彩，整体语气平和。
sandy_real_71	positive	2	推文中使用了#标签，可能是为了引起关注或者方便快速查找，但并没有包含任何情感色彩强烈的词语。图片部分虽然可能有关于飓风的影响，但没有直接描述情绪或影响大小，因此情感判断不够明显。
sandy_real_72	positive	3	文本中使用了“only light in the sky”这样的表达，显示出对帝国州灯光明亮的期待和希望，这种情感是正面的。
sandy_real_73	neutral	2	这条消息描述的是一个自然现象，没有明显的情感色彩，虽然使用了一些阿拉伯语标签，但并未加入任何情绪化的词汇或表达方式。
sandy_real_74	neutral	3	原始推文使用了“Knock, knock. Who's there?”这样的中文表达，可能与卡通或图片相关，没有明显的情感色彩。附加内容中的图片和文件名都与Sandy岛相关，但也没有表现出强烈的情绪。
sandy_real_75	positive	5	推文使用了多个表情符号和感叹号，表达了对Hurricane Sandy事件的兴奋和讨论。文本中充满了情感词汇如“LMAO”、“lmfaoo”，显示出强烈的情感色彩。
sandy_real_76	negative	3	文中提到“ Sandy Frankenstorm ”和“ hurricane ”，这些都是自然灾害的强烈描述，表达了作者对该事件的不满和对情况的担心。这种情绪显然是消极的，尽管提到了气候变化，但这是次要因素，所以整体情感倾向是消极的。
sandy_real_78	positive	5	文本使用了“holy crap”这样的强烈感叹词，并描述了纽约在飓风萨迪亚之前的景象，表达了震撼和惊喜的情感。
sandy_real_80	positive	4	推文使用了笑声词汇“haha”来表达对757的喜爱，并且提到飓风中在新闻里看到人们这样做，显示出轻松愉快的情绪。
sandy_real_81	positive	3	这条消息使用“往往”一词，语气较为平和，描述了一个常见的现象，没有明显的情绪色彩。
sandy_real_82	negative	3	这条推文使用了法语表达，内容带有失望和悲伤的情绪。句子“L'Empire State Building ! Le seul encore allumé.”表达了对Empire State Building只剩下一盏灯亮着的遗憾，情感词汇如“allumé”（熄灭）和感叹号增强了负面情绪。
sandy_real_83	positive	3	这条推文使用了“Very eerie”和“Only light I see on my block is 1WTC”等词汇描述了一幅奇异的场景，虽然带有一定的恐怖氛围，但没有明显的情感倾向。
sandy_real_84	positive	4	推文内容描述了在办公室外发生的一起危险事件——起重机突然倒下，并配以爆炸声和警示标记。虽然没有直接使用强烈的情感词汇，但整体语气表现出极度的紧张和不安，这表明作者对所见情景感到非常担忧。这种情感表达是合理的，符合一个目睹或听到此类事件后的真实感受。
sandy_real_85	positive	4	这条推文使用了表情符号和标签来引发读者的兴趣，并询问波浪的高度，显示出积极的情感表达。
sandy_real_86	positive	5	推文使用了“Wow!”这样的表达，显示出强烈的激动情绪，并结合了#Sandy、#Breakfast和#NY标签，暗示与圣安德鲁斯相关的正面事件或庆祝活动。这些元素共同表达了积极的情感。
sandy_real_88	negative	4	推文中提到“beach is now an ocean”，这是一个强烈的负面词汇，表示沙利文海滩已被洪水覆盖，显示出灾害性的影响。这种情绪表达与Sandy飓风后的实际情况相符，情感强度较高。
sandy_real_89	neutral	2	这条消息描述了Hurricane Sandy期间在Lower Manhattan发生的电力 outage，没有明显的情感色彩。
sandy_real_91	negative	5	推文中使用了“scary”和“underwater”这样的词汇和表达方式，表达了对该桥梁被洪水浸没的担忧情绪。
sandy_real_94	positive	2	这条推文描述了前总统奥巴马与某人在共同讨论NJ州的需要，使用#Sandy标签可能暗示相关话题。文中情感词汇和表达方式较为平淡，没有明显的情感色彩。
sandy_real_95	positive	2	这条推文表达了对东北受灾地区的关心和鼓励，使用了温暖的语气词汇如“thoughts & prayers”以及鼓励和支持的行动呼吁，整体情绪是正面且积极的。
sandy_real_96	negative	5	推文中使用了“huge explosion”、“everything went dark”和“I'm now legit scared”，这些词汇表达了作者的紧张和害怕的情绪。虽然爆炸发生的位置在East Village，这通常是一个艺术区，但爆炸带来的黑暗和恐怖感与情感表达相匹配。
sandy_real_98	positive	2	内容提到长岛城街道有洪水，并附上图片，缺乏情绪化的词汇和表达方式。
sandy_real_99	negative	4	文本使用了负面词汇如“complaining”、“joke”，语气带有讽刺和抱怨，表达了对飓风的轻视态度。
sochi_fake_1	negative	2	推文中使用了“joke”这个词，明确表达了对Sochi的负面看法，情感倾向明显是消极的。图片可能用于支持这一观点，但没有更多的信息来确认其真实性。
sochi_fake_10	negative	2	图片可能展示了与冬季奥运会相关的内容，但缺乏具体细节和高质量的画面。文中没有明确表达情感倾向。
sochi_fake_11	positive	4	推文中使用了“good”一词，表达了对Sochi奥林匹克村庄双人间隔房的好感，情感表达明确且积极。
sochi_fake_13	neutral	1	图片标题为 sochi_fake_13.jpg，并未涉及具体事件或描述，整体语气平淡。文中提到这是一张图片，缺乏情感词汇和表达方式，情感倾向不明显，评分最低。
sochi_fake_14	positive	5	文中提到“IN YOUR ASS!”带有强烈的负面情绪，表达了对其他人的不友好或轻蔑，这显示出明显的消极情感表达。
sochi_fake_15	positive	3	标题提到两个水箱成为索契的新象征，展示了俄罗斯在索契的发展和创新。使用了“became a new symbol”这样的正面词汇，整体表达了积极的情感。
sochi_fake_18	positive	5	文本中使用了“too perfect”这一强烈的积极词汇，表达了对所见内容的高度满意。句子结构简洁有力，情感表达清晰明确。
sochi_fake_2	positive	5	文中使用了正面词汇如“magical place”，表达了对Sochi的赞美，整体情绪积极。
sochi_fake_20	positive	3	图片中包含“fake”一词，暗示内容可能是伪造的，并且文件名中的“sochi_fake_20.jpg”进一步确认了这一可能性。文本中没有积极的词汇或表情，而是带有负面和怀疑的情绪。
sochi_fake_21	negative	1	由于没有提供具体的新闻文本或描述，无法分析图片中的情感倾向。真伪判断：假新闻
sochi_fake_23	positive	3	图片中显示的是俄罗斯城市索契的某个场景，具体内容不明确。由于缺乏详细信息和情感词汇，无法判断其情感倾向，但整体氛围较为平淡，故评为中性。
sochi_fake_25	negative	4	图片标题明确带有"fake"一词，暗示内容是虚构或虚假的。这种表达方式直接、鲜明地表达了对内容真实性的怀疑和否定。
sochi_fake_3	positive	2	这条消息只是提到裁判迟到，没有明显的情感色彩或夸张的表达，属于中性信息。
sochi_fake_4	negative	4	由于图片名为“sochi_fake_4.jpg”，其中包含“fake”字眼，暗示内容可能为虚假信息，因此情感倾向为消极，强度评分为4分。
sochi_fake_6	negative	4	用户在社交媒体上使用了多个带有强烈负面情绪的词汇（如“fucksochi”），表达了对索契的不满和愤怒，这表明其情感倾向是消极的。
sochi_fake_7	positive	3	原始推文使用了积极表达“did you see”，但接着提到“won't see this on tv”，可能暗示负面内容。整体语气带有轻微转折，情绪中性。
sochi_fake_8	positive	3	由于无法直接查看图片内容，因此无法准确判断其情感倾向。但假设图片内容为中性表达或缺乏明显的情感色彩，则情感倾向可能为中性，强度评分为3分（中等程度）。
sochi_fake_9	neutral	2	句子简短且陈述了一条中性事实，没有明显的情绪色彩或夸张表达。
underwater_fake_01	negative	2	文本中没有明显的情感词汇，但附带图片暗示假消息，这可能影响读者对新闻真实性的判断，导致整体情感偏负面。
underwater_fake_02	positive	1	这条消息是一个简单的邀请，没有明显的情感色彩。虽然提到了“underwater bedroom”，但这只是一个普通的请求。
boston_fake_10	neutral	1	推文内容描述了将一名学生与波士顿炸弹嫌疑人图片对比，但语言较为平实，没有明显的情绪色彩或情感表达。
