file_name	sentiment	intensity	reason
sandy_fake_16	positive	5	推文中的关键词“Got this!”表达了一种坚定和成功的感觉，士兵们在守护地方，这种积极的行为符合正面的情感表达。
sandy_fake_17	positive	3	开头的两个短语都带有积极色彩，表达了对 Marines 的敬意和强调图片的重要性，没有出现明显的消极或中性词汇。
sandy_fake_18	positive	4	的话，我注意到使用了表情符号、感叹号以及相关的话题标签，这些都传达出用户对这一事件的强烈关注和情感投入。此外，沙利文危机是一个大事件，鲨鱼在其中活动自然会引发公众的注意和反应。
sandy_fake_19	positive	3	这条推文使用了很多感叹号和情绪化的词汇，如“Is this real life!” 和 “ahhhhhhhh”，显示出作者对 Shark 出现在 Rehoboth 的惊讶和兴奋。同时，附加内容提到“fake”，表明对图片的真实性有怀疑。
sandy_fake_20	positive	5	这里的关键在于句子的情感词汇和语气。作者用了多个感叹号和强烈的形容词来表达对飓风Sandy的感受，这显示出他对事件的激动和兴奋。此外，使用标签#sandy也是为了引起读者的兴趣，进一步支持了积极的情绪表达。
sandy_fake_21	positive	4	推文中使用了“insane image”等词语表达了对图片的惊喜和赞美，显示出积极的情感。
sandy_fake_22	positive	4	。推文本身是Regram，没什么问题，但内容里用了“sweet”这个词，确实表达了正面的情感，不过附加的内容提到图片可能是假的，这可能影响到整体的真实性。
sandy_fake_23	positive	1	推文内容为转发，未提及情感词汇或表达方式，附加内容中的“sandy_fake_23.jpg”暗示图片可能为伪造。
sandy_fake_24	positive	3	部分需要简要说明，这里主要看用词和表达方式。“This is real?”表达了怀疑，但随后的内容并没有明显的情绪色彩，所以是中性的。
sandy_fake_25	positive	5	这条消息充满了惊讶和震撼的情绪，使用了强烈的词汇如"unbelievable"来表达对该事件的反应。
sandy_fake_26	negative	5	这条推文表达了作者对该场景的负面情绪，使用了“creepy”（可怕）和疑问语气词，如“?????”，体现出他对Sharks在New Jersey downtown游泳的不寻常现象感到困惑或不安。情感表达合理，没有夸大。
sandy_fake_27	negative	3	推文中的“Yikes!”表达了用户的不安情绪，结合飓风相关的标签，表现出对可能发生事件的担忧，虽然语气不算特别强烈，但也属于负面情感。
sandy_fake_28	positive	1	部分，我需要简要说明判断依据。主要看推文中的词汇和语气，都是鼓励性的，没有负面情绪，但也没有太强的正面情绪，所以选中性，并且评分低。
sandy_fake_30	negative	3	推文中用了疑问语气和描述紧急情况，显示出作者对新闻真实性的怀疑和内容的不寻常性，这通常是负面信号。
sandy_fake_31	positive	2	用户提到Times Square为空，并且觉得诡异，这种反应在社交媒体上是常见的，尤其是在描述奇闻趣事时。没有明显的情绪词汇，语气较为平淡，所以判断为中性，强度较弱。
sandy_fake_32	negative	2	方面，用户首先询问飓风Sandy是否第四个，这说明他对飓风的情况有疑问。然后发送了一张图片，并特别标注了“fake”，进一步明确了他的立场——这张图是假的。因此，情感表达基于对信息真实性的怀疑和否认，词汇上也包含了否定和质疑。
sandy_fake_33	positive	4	推文中使用了“not funny”和表情符号“pinky face”，表达了负面情绪，显示出作者对相关内容的不感兴趣或不满。
sandy_fake_34	positive	2	和新闻真伪的判断。
sandy_fake_35	positive	5	。文本中用了“saves”（拯救）、“dog”（宠物）和“Hurricane Sandy”等词汇，表达了帮助他人的积极情感，情感词汇丰富且表达积极，所以评分高。
sandy_fake_36	positive	5	部分需要简要说明判断依据。主要看关键词如“positive”, “beautiful”, 以及描述的具体事件，显示了对事件的认可和热情。
sandy_fake_37	positive	5	推文中使用了多个夸张的标签和情感词汇，如“Craziest pic this is”、“flood”、“flooding”、“sandy”、“crazy”，这些都显示出作者对此场景的极大热情和兴奋感。图片名称“fake_37.jpg”也暗示可能存在合成或修过的嫌疑。
sandy_fake_38	positive	5	里提到使用的关键词和语气，说明作者情绪高涨。至于真假，考虑到图片可能有问题，所以判断为假新闻。
sandy_fake_39	positive	5	用户对现在的自由女神像感到惊讶和兴奋，用了表情符号和感叹号，显示出明显的正面情绪。
sandy_fake_40	positive	4	推文中使用了“Shit is real”这样的俚语和情绪化的表达，显示出对事件的不满和怀疑。尽管提到了Prayers & Stay Safe，但整体语气倾向于负面。
sandy_fake_41	positive	3	部分需要简要说明原因。主要关注的是情感词汇和表达方式。“why we are america” 表达了美国身份认同感，“dedication” 和“hurricanesandy” 指的是 Hurricane Sandy 的影响，但这里更多的是用来强调美国的凝聚力和奉献精神，而不是负面情绪。
sandy_fake_42	negative	5	方面，我需要简要说明为什么选择这个情感倾向和强度。开头的否定语气显示了对现状的不满或者惊讶，使用“not a movie”带有负面色彩，而提到萨迪这样的超级风暴，本身就带有灾难性的情感词汇，所以整体情绪应该是负面的，且比较强烈。
sandy_fake_43	negative	2	文本提到“real day after tomorrow”，这似乎在强调时间的流逝，但接着用“sandy”等标签讨论飓风的影响，带有负面情绪。尽管没有明显的情感词汇，但整体语气较为平淡。
sandy_fake_46	positive	3	推文中的表情符号和语言风格显示了积极的情感，用户似乎在分享对加州生活的热爱，并附上了与飓风相关的图片，可能是真实的经历或回忆。
sandy_fake_47	neutral	2	原始推文内容使用了“wow”一词和多个网络标签，但整体语气温平，没有明显的情绪倾向。图片文件名可能用于引导读者关注，但内容本身缺乏强烈的情感表达。
sandy_fake_48	neutral	1	原始推文没有包含任何明显的情感词汇或情绪色彩。用户只是分享了一张图片，并没有任何表达情绪的内容。
sandy_fake_49	positive	3	句子中的“save my dog”表达了一种积极的行为，显示出对动物的同情和对困难时期的关心。尽管语句简短，情感较为直接且正面。
sandy_fake_50	negative	2	的话，主要看句子中的词汇和表达方式。“think”表示作者有自己的看法，“might be shopped”暗示可能存在一些修改或伪造，这种语气带有一定的负面情绪，但并没有非常强烈的情感色彩，所以是中性。
sandy_fake_51	positive	5	部分，主要看“crazy”这个词的使用，它明显表达了对飓风的强大或意外的描述，符合积极情感。
sandy_fake_52	negative	5	部分，我需要简要说明判断的依据。这条消息主要用了负面词汇和情绪化的语言，表达了对公交车取消的不满，显示出明显的情感色彩。
sandy_fake_56	neutral	2	方面，“Is it safe yet”是一个中立的疑问句，没有体现出明显的好恶或情绪，所以选择中性。同时，链接后面是sandy标签，通常和飓风相关，可能涉及自然灾害的信息，但推文本身并没有明显的情感色彩。
sandy_fake_57	negative	4	推文中的语气和用词都带有负面情感，可能表达对飓风带来的破坏或影响的看法，尤其是提到“lleva a su paso”这样的词语，有贬义。
sandy_fake_58	positive	3	用户使用了带有强烈感叹号和表情符号的词汇，如“SHOOK”，显示出对飓风Sandy的兴奋和关注，整体语气积极。
sandy_fake_59	positive	1	推文内容只有链接和图片文件名，没有任何具体的描述或情感词汇，也没有明显的积极或消极情绪表达。附加的图片可能进一步支持了假新闻的可能性，因为图片通常用于展示虚假信息，尤其是在社交媒体上使用这种技巧来误导读者。
sandy_fake_60	negative	3	以及判断新闻的真假。
sandy_fake_61	negative	4	“miedo”显示出对Sandy的担忧或恐惧，这种情绪在推文中表达得较为明显。此外，图片中的“fake”暗示了内容可能是虚假的，这也支持负面情感的判断。
sandy_fake_62	positive	4	从用词上看，“Standing tall”和“hurricane”带有正面的寓意，表现出面对困难时的坚韧和希望。没有使用负面词汇或情绪化的词语，整体语气是积极的。
sandy_fake_63	positive	4	方面，我需要简要说明判断依据。推文中的关键词如“phenomenal”和“guard”显示了对图片内容的高度评价，并且描述了 Army soldiers 的行动，没有明显的负面词汇或夸张表达，所以判断为积极情感。
sandy_real_01	positive	2	文本主要是一个事实陈述，没有使用任何情感色彩的词汇，也没有表现出作者的情感倾向。图片链接只是一个信息提示，并没有加入个人的感受或评价。
sandy_real_02	neutral	3	句子结构简单，描述的是 factual information without any emotional language. 重点是“floating down”这样的动词可能隐含担忧或悲伤，但整体语气很客观，不带情绪。
sandy_real_04	neutral	2	部分，我需要指出句子中的情感词汇和表达方式。这里只有简单的陈述句，没有正面或负面的词汇，也没有感叹号或者情绪副词，因此判断为中性，强度低。
sandy_real_07	positive	1	方面，句子结构简单，缺乏情绪词和复杂表达，情感状态平和，主要是在分享当前的景象，没有过激或夸张的情感表述。
sandy_real_08	negative	3	以及判断新闻真假。这看起来像是一个典型的NLP任务，涉及情绪分类和事实核查。
sandy_real_100	negative	5	部分，主要看推文中的词汇和表达方式。“Almost every car”表示几乎所有汽车，“smashed by trees”用了动词+名词的结构，显示出强烈的负面结果，比如Sandy飓风导致的情况，这进一步说明情感是消极的。另外，标签#Sandy可能暗示这是新闻事件的一部分。
sandy_real_102	positive	2	推文内容简短，没有明显的积极或消极情绪词汇，语气较为平和。Michael Quinone分享了他在Brooklyn的视角，并附上了图片链接，整体情绪中性。
sandy_real_103	positive	3	部分。推文本身没有直接表达情感，只是转发了一个链接，并使用了与Sandy相关的标签。可能“Sandy”指的是飓风或其他相关主题，但没有进一步的信息说明具体内容或情绪色彩。
sandy_real_104	positive	1	需要总结主要情感因素：使用“sending prayers” 表达关心，可能暗示对事件的担忧，但整体语气较为中性，缺乏过于激烈的情感表达。
sandy_real_105	positive	1	部分，我需要简明扼要地说明为什么是中性，比如提到“从”、“沿”这些词语都是描述性的，没有表达出积极或消极的情感。
sandy_real_106	neutral	1	方面，我注意到推文中的关键词是“floodwaters”和“sandy”，结合在一起可能指的是美国东海岸的飓风“桑迪”。这些词汇都是客观描述，没有加入任何主观的情感色彩。所以，判断为中性且情感强度低。
sandy_real_107	neutral	3	部分，主要看是否有情感词汇和表达方式。推文用了两个标签，都是描述性的，图片看起来是自然的，没有夸张或误导的信息。所以判断为中性情感，强度3分。
sandy_real_108	positive	5	部分需要简要说明判断的依据，重点放在情感词汇和表达方式上。“This should never happen again!”中的“should”和“never”都是强烈的否定词，表达了用户的极度不满。此外，事件标签Recovery和Sandy可能指的是之前的灾害，用户情绪激动地呼吁不应该再次发生这样的情况。
sandy_real_109	positive	2	部分，需要简要说明判断的依据。主要关注了标题中的“Magnifica”这个词，以及 storm潮作为风暴，可能带有一种积极展示结果的情感，但没有负面词汇，所以整体是中性但带有正面色彩。
sandy_real_11	positive	1	部分。主要关注文本中的情感词汇和表达方式。这条推文非常简短，缺乏详细的描述或情感色彩，因此可以判断为中性。链接到的内容无法评估具体的情感表达，所以只能根据已有的信息来推测。
sandy_real_110	neutral	2	部分需要简明扼要，说明选择的情感类型和评分依据。这里主要是推文本身没什么情绪词，转发也不涉及正面负面内容。
sandy_real_111	positive	3	部分，重点在于“Praying”这个词汇传达了关怀之情，并且提到了特定地点和事件，显示出关怀和实际关注，所以判断是中性中的积极倾向。
sandy_real_112	positive	3	部分。推文中使用了积极词汇如“intrigued”，并描述了飓风中的 boardwalk 摧毁景象，这可能是在描绘一个令人感兴趣的情景，表达读者的好奇心或兴奋感，因此情感判断合理，支持真新闻的可能性。
sandy_real_114	positive	5	推文中的关键词如彩虹、曼哈顿摩天大楼以及与 Sandy 相关联的内容，都带有乐观和正面的感觉。虽然没有直接的情感表达，但通过自然景象的变化传达出希望和恢复的美好。
sandy_real_115	negative	4	文本中使用了“Funtown Pier in Seaside Heights, NJ is practically gone.”来表达对 FunTown Pier 的巨大损失和消失，显示出明显的消极情感。此外，图片链接可能进一步支持这是一个真实的新闻事件，但用户提到是假消息，并询问真伪，这可能暗示图片或其他信息有误导性。
sandy_real_117	positive	4	这条推文使用了充满感恩和正能量的词汇和表情符号，表达了对第一 responders的祝福，显示出积极的情感色彩。
sandy_real_118	positive	1	推文内容主要是标签和图片链接，没有明显的情感色彩或情绪表达。标签“Seaside”、“NJ”、“Sandy”通常与自然现象如飓风或海啸相关联，但并不直接表达作者的情绪。
sandy_real_119	positive	1	是文本中没有显示出明显的情感色彩，没有使用正面的形容词或者负面词汇，所以情感是中性的。
sandy_real_12	neutral	1	部分，主要依据推文内容来看，用户只是分享了一张图片，并没有使用任何表情符号、情绪化的词语或者感叹号等来表达情感。因此，判断为中性且强度低。
sandy_real_120	positive	4	以及判断新闻真伪。
sandy_real_121	positive	2	推文只是简要说明了事件，并未涉及任何主观情感表达。文中使用了描述性的语言，如“discovered”、“wx discovered”，这些词汇都是中性的，没有表现出作者的好恶或立场。
sandy_real_122	negative	4	的时候，重点在于“insane”这个词的选择，以及图片是否真实存在。如果链接是有效的，那么可能是真的；但如果图片看起来像是合成或者来自不真实的来源，那就不可信了。
sandy_real_124	positive	4	方面，主要看“True dedication”这个词语，表达了一种正面的情感，没有负面或中性词汇出现。所以判断是积极且强度高。
sandy_real_125	positive	1	推文内容是一个简单的转发，没有包含任何主观情绪表达，图片也没有提供额外的情感信息。因此，判断是中性的，强度为1分。
sandy_real_127	positive	5	推文中提到“addicted to the #sandy coverage”，表现出对该话题的极大关注和投入，同时“found this beautiful picture”表达了对图片的喜爱，情感词汇如“addicted”、“beautiful”以及标签“grace”均体现了积极情感。附加内容为真实图片链接，与主话题一致。
sandy_real_128	negative	1	方面，我需要简要说明情感判断的依据。“fuck”是一个强烈的负面词汇，表达了作者对飓风灾害或相关事件的不满情绪。此外，图片内容与飓风主题相关，进一步支持了推文中的消极情感表达。
sandy_real_129	positive	3	，我需要简要说明判断的依据。主要看情感词汇和表达方式，“Stunning”显示出积极的变化，虽然有自然灾害相关的标签，但整体是展示恢复的过程，不是灾难后的负面情绪，所以选积极，并且强度中等。
sandy_real_13	positive	3	这条消息主要是宣布一项计划或即将发生的事件，语言平和，没有明显的情绪倾向，也没有使用过于强烈的形容词，所以判断是中性的，情感强度适中。
sandy_real_130	positive	2	这条推文使用了描述性的语言来介绍一张图片，图片显示过山车被飓风卷走的场景。没有明显的积极或消极情感词汇，也没有过于夸张或煽动性的表达，所以整体上属于中性情绪，强度为2分左右。
sandy_real_131	positive	3	的话，重点是文本中缺乏情绪表达，事件只是陈述了一下情况，引用标签可能是为了关联到飓风的影响，但整体语气很平淡，没有明显的情绪倾向。
sandy_real_132	neutral	2	方面，这里的信息非常有限。标题里的“Sues”带有一定的负面意味，但缺乏具体细节和情感词汇支持这个判断。图片的名称是“sandy_real_132.jpg”，不知道是什么内容，可能需要进一步了解才能判断是否真实，但目前信息不足以影响太多。
sandy_real_133	positive	1	就是没有发现积极或消极的词汇或表达方式。
sandy_real_134	positive	3	。原文提到的是“looks like”，一种比较中性的方式，没有表现出明显的情感。使用表情符号可能让人觉得轻松，但整体上是中性的，既不高兴也不悲伤。
sandy_real_135	positive	5	这条推文使用了“¡Impresionante!”一词，表达了对最新图像的惊喜和关注。文中提到美国东海岸海堤未见踪影，显示出对该事件的关注程度高。图片名称也符合实际情况，没有明显的不真实迹象。
sandy_real_136	neutral	3	的话，推文里用“closed”和“damaged”这些词汇客观描述了情况，没有加入个人观点或者情绪化的语言。所以判断是中性的，并且情感表达合理，没有夸大或误导之处。
sandy_real_137	positive	3	方面，Sandy和Frankenstorm表明这是一个关于自然灾害的事件，通常这类新闻可能会引起关注并带有担忧的情绪。然而，由于没有具体的描述如严重程度或是否有解决措施，情感表达相对中性。
sandy_real_138	positive	4	和新闻真伪判断。每项都有具体要求，特别是情感倾向分为积极、消极、中性，并且评分从1到5分。
sandy_real_14	negative	3	推文使用了“underwater”这个词，带有负面的情感暗示，反映了对Coney Island即将受淹的担忧，这可能让读者感到不安或担忧，因此情感倾向是消极的。
sandy_real_140	positive	5	以及判断真假。
sandy_real_142	positive	2	和新闻真伪判断。首先，情感倾向方面，我得看推文表达的情绪是积极还是消极或者中性。这里的内容主要是报道一艘船沉没，没有明显的情感色彩，更多的是陈述事实，所以应该是中性的。
sandy_real_143	neutral	1	时，我需要指出文本中的情感词汇和表达方式。这句话里用了“paso por”，意思是经过的意思，但并没有传达出情绪。因此，情感表达主要是陈述事实，没有明显的情绪倾向。
sandy_real_144	positive	2	部分，需要简要说明判断依据，尤其是情感词汇和表达方式。“Crazy”这个词显然带有负面情绪，表达了对飓风桑迪的看法或感受，因此情感倾向是消极的。强度评分方面，尽管语言简短，但情感词汇的存在足以使得评分在1分到3分之间。
sandy_real_145	neutral	1	推文内容客观描述了场景，没有表达明显的情感，也没有情绪化的词汇或感叹词，只是让粉丝互动，询问图片内容。因此，判断为中性且强度低。
sandy_real_146	positive	5	该推文内容充满了强烈的负面情绪，使用了多个感叹词和极端词汇（如“Oh shit!!!”、“not even beach houses”、“changed the roads...”、“ND SAND IS A BITCH”）。这些词汇表达了对该事件的不满和愤怒。
sandy_real_147	negative	5	和新闻真伪三个方面给出分析。
sandy_real_148	positive	3	部分，主要关注推文中的情感词汇和表达方式。“Keeping those affected in our prayers”是一种常见的表达方式，没有特别的情感色彩，只是普通的关心，所以判断是中性，强度为3分。
sandy_real_149	negative	3	部分。用户的评论中使用了“ name is cute but...”这样的表达，显示对名字的喜爱，但接着又提到“ name is too short”，这可能反映出对 hurricane Sandy的潜在影响或担忧，比如名字不够有意义或者不够好，可能会带来负面印象。这种矛盾的情感增加了整体的消极倾向。
sandy_real_150	positive	5	，这条推文使用了正面的情感词汇，表达了对他人的关心和支持，语气自然而感人，符合积极情绪的标准。
sandy_real_151	positive	2	部分需要简要说明情感判断的依据，重点关注文本中的情感词汇和表达方式。“Apparently”这个词显得正式而不带有强烈的情绪色彩；“Here comes the sun!”使用了积极的比喻，但没有过于夸张。整体来说，内容客观陈述一个事实，并用一种中性的方式表达。
sandy_real_152	negative	2	方面，推文中的“nada mas”和“desmadre”都是带有强烈负面情绪的词汇，表达了对事件的不满或者抱怨。此外，使用了#Sandy标签，可能是为了引起关注，但并没有表现出过于情感化的夸大。
sandy_real_153	neutral	2	，这里的关键在于推文中的情绪词汇和表达方式。“Couldn't really picture”用了不太容易直接翻译的表达，可能源于对飓风情景的不确定感或困惑。而“now I can”显示出一种情感上的转变，从困惑到能够理解，这可能是正面的情感，但整体语气比较平和。
sandy_real_154	negative	3	新闻内容描述了Breezy Point Queens的一个场景，并使用了#Sandy标签。虽然可能与飓风相关，但没有明显的情感倾向。图片与地点和时间信息一致，推文简洁，情感词汇中性。
sandy_real_155	positive	1	是：文本中没有出现任何正面或负面词汇，表达较为平淡，缺乏情感色彩。
sandy_real_156	positive	2	是：文本中只陈述了飓风的破坏性，但没有加入任何主观情绪或评价。因此，情感倾向为中性，强度较低。
sandy_real_157	positive	5	方面，主要是文中用了正面的词汇和积极的表达方式，说明作者对飓风过后的景象感到满意或惊喜，因此情感倾向应该是积极的，强度很高。
sandy_real_158	positive	4	，主要看情感词汇和表达方式。“poorest harsher”显示出对某事的不满，可能是撒谎或夸大其词，这样的表达在社交媒体上容易引起怀疑。
sandy_real_16	negative	4	文本中使用了“OMFG”和“WTF”，显示出强烈的不满情绪。尽管没有直接的情感词汇，但推文中的语气和标签暗示了负面的情绪。
sandy_real_160	positive	3	。推文主要信息是关于纽约市在飓风后的公交状况，但内容非常简洁，缺乏详细信息，比如是否有交通恢复、巴士运行情况等。图片可能提供视觉支持，但由于没有文字描述，很难判断图片是否真实或相关。
sandy_real_161	negative	2	文中使用了带有轻微抱怨的词汇，语气有些不快，显示出对某件事情的不满或遗憾。这符合“消极”情感的描述。
sandy_real_162	positive	3	这条消息来自红十字会，表达了一种互助和支持的态度，使用了“需要我们的帮助”等积极词汇。虽然金额较小，但情感表达真实且积极。
sandy_real_163	positive	5	推文中的关键词是“makes me laugh”，这明显带有积极的情感色彩，并且重复使用了“so much”来加强语气。标签#HealthAndSafety #WetFloor虽然中性，但整体氛围很积极。
sandy_real_164	neutral	1	部分。推文仅仅是一个标签式的信息，没有提供具体的语义信息，无法判断其情感倾向。图片的文件名也没有透露出任何关于内容的有用信息，所以情感表达方面没有依据。
sandy_real_17	negative	2	部分，主要基于文本中的词汇和语气，虽然提到了洪水和风暴，但没有明显的情绪化表达，更多的是陈述事实。因此情感倾向是中性，强度为2分。
sandy_real_18	positive	2	部分，我需要简要说明情感判断的依据，重点关注文本中的情感词汇和表达方式。这里没有明显的积极或消极词汇，更多的是描述事件的发生，所以选择中性和较低的情感强度。
sandy_real_19	positive	2	部分需要简要说明为什么选择这个情感倾向和强度评分，重点放在关键词和表达方式上。“Wow”和RT、@符号表明这是转自权威来源的消息，通常信息是真实的，并且带有积极的情感。
sandy_real_20	positive	5	部分，主要看用了哪些情感词汇，“AMAZING”直接表达了惊喜，同时提到了替代活动（志愿者）可能在困难时期更需要，这说明作者有正面的情绪，并且有一定的积极意义。
sandy_real_22	negative	4	推文内容充满了强烈的负面情绪，使用了大量感叹号和贬义词汇如“fuck”，表达了对某件事情（可能是 Sandy 的 something）的不满或愤怒。这种情绪表达方式非常强烈且不寻常。
sandy_real_24	positive	1	方面，原文非常简短，只有转发和图片链接，没有添加任何个人感受或情绪表达。情感词汇很少，几乎没有，因此判断为中性，强度1分。
sandy_real_25	positive	2	句子中使用了“has caused”和“almost look like a ghost town”，这些都是中性的表达方式，没有体现出任何情绪，因此判断为中性。
sandy_real_26	positive	4	的话，我重点看他的用词和表达方式。“Nice!”这个表情明显表达了他对关闭后的场景感到高兴，可能是在抱怨天气带来的不便，但整体语气还是积极的。
sandy_real_27	positive	5	评论中使用了积极词汇，并表达了赞赏，情感表达合理，没有夸大或误导。
sandy_real_33	negative	1	部分需要简要说明基于情感词汇和表达方式得出的判断。“Damn smh”显示了用户的不满情绪，这属于明显的负面情感表达。而提到#sandy可能暗示对某些事情的结果不满意，进一步强化了负面情绪。
sandy_real_34	positive	3	的话，推文内容描述了自然灾害，没有使用明显的情感色彩的词汇，表达较为平淡，但传达了关心的态度，因此情感倾向为中性，强度3分。
sandy_real_35	positive	3	部分，我需要简要说明判断依据，控制在100字以内。主要关注到了“prayers”这个词，以及对特定医疗中心患者的特别提及，这表明关心和支持的程度较高，情感是积极的。
sandy_real_36	positive	3	推文内容主要是一则社交媒体分享，提及地点和标签#sandy，但没有明显的情感词汇或强烈表达方式，语气较为平实。
sandy_real_37	positive	2	方面，我需要简要说明判断的依据。主要关注文本中的情感词汇和表达方式。“Hurricane Sandy is still a day &amp; a half away”表达了对即将到来的风暴的关心，“Maryland &amp; Ocean City are already flooding”则是描述了洪水已经发生的事实。整体语气冷静且信息明确，没有明显的情绪倾向。
sandy_real_38	positive	4	，以及新闻真伪判断。
sandy_real_39	positive	5	的话，重点在于推文中的“感谢”和“Bridge almost under water thank god”，这些词汇传达了正面的情感，说明作者对情况的好转感到满意。此外，使用#hurricaneSandy也暗示这是一个真实的灾情报道，所以情感表达合理。
sandy_real_41	neutral	2	部分，我需要简要说明为什么是中性。推文中使用了“helping out”这样的词汇，显示了帮助而非抱怨，也没有情绪化的词语。
sandy_real_42	neutral	3	方面，主要看词汇和表达方式。“Stay safe boys!!”是一种提醒性的语句，带有安抚的意味；“Holding it down at the Shore!” 这里用了“down”，可能是指风暴中的安全位置，语气比较平静。整体上没有明显的情感倾向，所以选择中性。
sandy_real_43	positive	3	。推文中只有#Sandy，没有提供具体内容或情感词汇，无法判断是否表达了明确的情感倾向，比如兴奋、悲伤或中立。由于缺乏信息，情感判断比较困难，所以评分在3分左右。
sandy_real_44	neutral	2	这条消息只是报道一个事件，没有表达正面或负面的情绪，也没有使用夸张的语言，因此情感强度不高。
sandy_real_45	positive	1	这条消息主要是传递一个事实——FDR Drive因强风导致洪水，并附上了相关图片。并没有包含任何主观情绪化的语言或预测，因此情感倾向为中性，强度最低。
sandy_real_46	neutral	2	，主要看内容和用词。“NYC Blackout”是中性词汇，“Hurricane Sandy”也是描述自然现象的词语，没有任何负面或正面的情绪表达。虽然提到了飓风对纽约的影响，但只是客观陈述事实，没有表现出任何情绪。
sandy_real_47	neutral	1	推文内容使用了比较平实的法语表达，没有明显的情感色彩，更像是一则简短的消息通知。
sandy_real_48	positive	2	方面，推文中使用了“please stay safe”这种温暖、关怀的语气，提醒人们注意安全，这显示了一种关心他人的积极情绪，但整体上并没有表达出强烈的正面或负面情感。此外，消息中提到的具体情况是一个潜在的风险提示，并没有夹杂个人的感受。
sandy_real_49	neutral	3	部分。推文主要在解释纽约人聚集星巴克的原因，并提到与圣亚当岛相关的标签。语气平和，没有明显的情绪波动，也没有夸大其词，所以判断为中性。
sandy_real_50	positive	2	部分，我需要简要说明为什么选择这个判断。主要是因为推文本身没有表达出明显的情感色彩，只是陈述了一个事件发生了，并没有使用任何情感化的词汇来描述坍塌的严重性或对周围环境的影响。
sandy_real_51	positive	4	用户用“Thank God”这样的表达，显示出对飓风即将过去的好感和对未来的希望，这属于积极的情感表达。同时，语言简洁明了，没有明显的情绪夸大。
sandy_real_52	positive	1	新闻内容客观地描述了风暴期间拉瓜迪亚机场水位的变化，没有明显的情感词汇或情绪表达。
sandy_real_53	neutral	2	句子表达了作者的回忆和事实陈述，没有明显的情感色彩，所以是中性。最后判断真假，考虑到内容没有夸大或误导的信息，图片可能与电影有关，所以可能是真新闻。
sandy_real_54	positive	2	。文本中使用的是陈述性的语言，没有表达出积极或消极的情感，也没有夸张或误导的成分。因此，情感强度为2分，属于中等强度。
sandy_real_55	positive	1	方面，这句话主要是一个客观的陈述，没有加入个人观点或情绪色彩。图片链接虽然是附加的信息，但也没有添加额外的情感内容。
sandy_real_56	neutral	3	部分，主要关注了推文中的词汇和表达方式。大部分区域下雨，只有顶层建筑亮着灯，这显示了一种对比，传达出一种轻微的负面情绪，比如对恶劣天气的感慨和个人对某些地方坚持正常生活的向往。
sandy_real_57	negative	5	文中使用了“ugly”、“VERY ugly”以及与飓风相关的形容词，表达了严重的负面情绪和破坏后的状态，这样的表达方式很合理。
sandy_real_58	positive	1	部分，我需要重点看看有没有情感词汇和表达方式。这里只有“Hurricane Sandy”和地点，“New York City”，没有任何正面或负面的情绪词，比如“危险”、“威胁”或者“影响深远”，所以判断是中性的，没有明显的情感倾向。
sandy_real_59	positive	3	部分，我需要简要说明判断依据。推文主要是在展示封面图片，没有表达出明显的情绪或立场，也没有夸大其词或者误导性的内容，因此情感倾向是中性，强度为3分。
sandy_real_64	positive	3	消息来源是RT（retweet），可能来自其他用户的转发。内容本身信息客观，没有添加个人情感或评价，因此中性。没有任何情感词汇，如“担忧”、“危险”或者积极负面的词语出现。
sandy_real_65	positive	3	的话，主要依据的是推文中没有表达出明显的积极或消极情绪，内容较为简短，仅仅提供了事件的时间和地点，并附上了一张图片。这种表述方式是比较中性的，不会引起强烈的情感反应。
sandy_real_68	positive	3	评论者使用了“Wow”这样的感叹词，表达了强烈的感受和惊喜，显示出积极的情感。
sandy_real_69	negative	2	和真伪判断。
sandy_real_70	negative	3	需要简要说明来源内容是否合理，是否有夸大或误导。图片来自NYPD直升机上拍摄的 Staten Island，内容确实存在，并且使用了明显的负面词汇，情感表达是合理的。
sandy_real_71	neutral	2	。推文本身只是转发，没有包含具体的信息，比如事件发生的时间、地点详细描述等。同时，没有使用任何情感词汇，比如“好的”、“糟糕的”或者感叹号等。因此，判断为中性是合理的。
sandy_real_72	positive	4	部分，主要看文中使用的词汇和表达方式。“The Empire State is the only light in the sky”这句话用了积极的语言，突出了在困难时期的希望和坚强感，表达了对飓风过后 situation的看法。整体语气是正面且鼓舞人心的。
sandy_real_73	positive	3	，文本中使用了“San迪 darkness”这样的词汇，带有描述性的语调，没有明显的积极词汇，也没有表达希望或修复的情绪。反而，这更符合灾难发生后的负面反应，比如黑暗、覆盖等词语，这些词汇传达的是担忧和问题，因此情感强度可以评为3分。
sandy_real_74	positive	2	方面，这个推文使用了一种简洁的问候方式开头，这通常用于礼貌性的互动，如对人询问情况。链接可能指向一张图片，但图片名中没有明显的负面或正面词汇，也没有其他说明。因此，整体情感上比较平淡，难以判断出明显的情绪倾向。
sandy_real_75	neutral	2	方面，重点在于文本中的情感词汇，“fuck”是一个强烈的负面词汇，但后面紧跟的是“lmfaoo”，也就是笑的表情符号，这显示了作者可能在用轻松的方式回应，可能是在调侃或者玩笑。这种组合让整体情绪显得不太极端，所以选择中性，并且评分2分。
sandy_real_76	neutral	1	部分，推文没有具体描述图片内容，也没有使用明显的情感词汇如“焦虑”、“危险”等。所以判断为中性情感，强度很低。
